INN,employees,expenses,okved_main_code,okved_main_name,org_name,place_info,revenue,revenue_date,short_name
7820321526,1,11124000,52.29,"Деятельность вспомогательная прочая, связанная с перевозками","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИАЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",11205000,31.12.2018,"ООО ""ДИАЛ"""
7820312578,7,4466000,15.12,"Производство чемоданов, дамских сумок и аналогичных изделий из кожи и других материалов; производство шорно-седельных и других изделий из кожи","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИМПЕРИАЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",4717000,31.12.2018,"ООО ""ИМПЕРИАЛ"""
7820331676,1,0,47.19,Торговля розничная прочая в неспециализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАВЛОВСКОЕ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",0,31.12.2018,"ООО ""ПАВЛОВСКОЕ"""
7820318499,1,0,46.90,Торговля оптовая неспециализированная,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЕКТРОЛАЙН СПБ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",0,31.12.2018,"ООО ""ЭЛЕКТРОЛАЙН СПБ"""
7820043967,,0,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-СИСТЕМЫ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",0,31.12.2018,"ООО ""СТРОЙ-СИСТЕМЫ"""
7820332020,5,6276000,88.91,Предоставление услуг по дневному уходу за детьми,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗВЕЗДНЫЙ ПУТЬ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",6268000,31.12.2018,"ООО ""ЗВЕЗДНЫЙ ПУТЬ"""
7820316396,,0,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРЕБРЯНЫЙ КАРАСИК""",,0,31.12.2018,
7820329959,2,0,49.4,Деятельность автомобильного грузового транспорта и услуги по перевозкам,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕНИКС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",0,31.12.2018,"ООО ""ФЕНИКС"""
7820045770,12,9517000,86.23,Стоматологическая практика,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИКАР ПЛЮС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",9614000,31.12.2018,"ООО ""ИКАР ПЛЮС"""
7820060850,1,17107000,31.01,Производство мебели для офисов и предприятий торговли,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРУППА КОМПАНИЙ ""БЕНЕФИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",17304000,31.12.2018,"ООО ""ГРУППА КОМПАНИЙ ""БЕНЕФИС"""
7820046855,25,10318000,,,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНЯ № 4""",,10397000,31.12.2018,
7820045604,1,0,16.29.1,Производство прочих деревянных изделий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВУДВОРКШОП""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",132000,31.12.2018,"ООО ""ВВШ"""
7820056028,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОТАЛ""",,,,
7820064420,1,25094000,77.39,"Аренда и лизинг прочих видов транспорта, оборудования и материальных средств, не включенных в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛАВЛИЗИНГ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",25239000,31.12.2018,"ООО ""ГЛАВЛИЗИНГ"""
7820070047,,,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТАКТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",,,"ООО ""КОНТАКТ"""
7820071361,,,46.90,Торговля оптовая неспециализированная,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРДИК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",,,"ООО ""НОРДИК"""
7820070985,,,69.20,"Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКЦЕНТ АУДИТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",,,"ООО ""АКЦЕНТ АУДИТ"""
7820070791,,,47.24,Торговля розничная хлебом и хлебобулочными изделиями и кондитерскими изделиями в специализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦАРСКАЯ ПЕКАРНЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД ПАВЛОВСК",,,"ООО ""ЦАРСКАЯ ПЕКАРНЯ"""
