INN,employees,expenses,okved_main_code,okved_main_name,org_name,place_info,revenue,revenue_date,short_name
7842315276,179,5214049000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМКОР СПЕШИЕЛТИ КАРТОНЗ САНКТ-ПЕТЕРБУРГ""",,7201483000,31.12.2018,
7807022502,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АПТЕКА № 168""",,,,
7810027211,80,77601000,86,Деятельность в области здравоохранения,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИКО-САНИТАРНАЯ ЧАСТЬ РАБОТНИКОВ НЕФТЕГАЗОВОГО КОМПЛЕКСА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",84264000,31.12.2018,"ООО ""МЕДСАНЧАСТЬ РАБОТНИКОВ НГК"""
7816180470,112,528555000,46.73,"Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР ПАК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",532017000,31.12.2018,"ООО ""ПАРТНЕР ПАК"""
7840391659,0,48000,01.1,Выращивание однолетних культур,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТИК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",0,31.12.2018,"ООО ""СТИК"""
7813135399,4,3200000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕНИРА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",2592000,31.12.2018,"ООО ""ДЕНИРА"""
7841393218,1,0,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТЕМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",0,31.12.2018,"ООО ""СТЕМ"""
7813183674,6,21877000,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКИЙ ЭКСПРЕСС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",34888000,31.12.2018,"ООО ""РУССКИЙ ЭКСПРЕСС"""
7807302193,1,48000,69.10,Деятельность в области права,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЛОБОДА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",35000,31.12.2018,"ООО ""СЛОБОДА"""
7805501676,12,26299000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮЖНАЯ ЕВРАЗИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",30041000,31.12.2018,"ООО ""ЮЖНАЯ ЕВРАЗИЯ"""
7825506030,1,31658000,68.10.12,Подготовка к продаже собственного нежилого недвижимого имущества,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЭВЕРИКС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",34799000,31.12.2018,"ООО ""МЭВЕРИКС"""
7807343584,30,49891000,61.10.4,Деятельность в области документальной электросвязи,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЙЛА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",52094000,31.12.2018,"ООО ""ТЕЙЛА"""
7822005220,1,0,43.11,Разборка и снос зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЛАВЯНКА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",0,31.12.2018,"ООО ""СЛАВЯНКА"""
7813380168,1,0,86.23,Стоматологическая практика,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ДЖУЛИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",0,31.12.2018,"ООО  ""ДЖУЛИЯ"""
7807038950,33,60950000,42.21,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛТИЙСКАЯ БУРОВАЯ КОМПАНИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",61513000,31.12.2018,"ООО ""БАЛТИЙСКАЯ БУРОВАЯ КОМПАНИЯ"""
7807013339,40,40466000,,,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТОГАЗСТРОЙ""",,46791000,31.12.2018,
7811144408,2,2309000,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙФИНАНС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",1868000,31.12.2018,"ООО ""СТРОЙФИНАНС"""
7807001904,184,1882145000,,,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПИТЕР-ЛАДА""",,1903147000,31.12.2018,
7807002344,288,445097000,,,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЕТРОНЕФТЬСПЕЦКОНСТРУКЦИЯ""",,450639000,31.12.2018,
7813427627,9,11731000,46.73,"Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙЛЕС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",12048000,31.12.2018,"ООО ""СТРОЙЛЕС"""
7813469546,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МПЗ ""ЛЕНПРО""",,,,
7806469440,1,1137000,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПСКОВСКИЕ УГОДЬЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",1062000,31.12.2018,"ООО ""ПСКОВСКИЕ УГОДЬЯ"""
7807353913,1,0,68.31.3,Предоставление консультационных услуг при купле-продаже недвижимого имущества за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОСТРОЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",0,31.12.2018,"ООО ""ЭКОСТРОЙ"""
7807035357,4,1874000,80.10,Деятельность частных охранных служб,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОХРАННАЯ ОРГАНИЗАЦИЯ ""КАЗАЧИЙ КОРДОН СЕВЕРО-ЗАПАД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",4785000,31.12.2018,"ООО ""ОО ""КАЗАЧИЙ КОРДОН СЕВЕРО-ЗАПАД"""
7825403638,3,49770000,,,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПЛЕКТ-ПЛЮС""",,78433000,31.12.2018,
7810394469,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОЗАПЧАСТИ""",,,,
7806470283,1,36207000,46.1,Торговля оптовая за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕТАКС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",34755000,31.12.2018,"ООО ""МЕТАКС"""
7807307917,2,,46.90,Торговля оптовая неспециализированная,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭСКАДО""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",,,"ООО ""ЭСКАДО"""
7807009678,18,64259000,17.12,Производство бумаги и картона,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КРАСНОГОРОДСКАЯ ЭКСПЕРИМЕНТАЛЬНАЯ БУМАЖНАЯ ФАБРИКА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",66476000,31.12.2018,ОАО КЭБФ
7807000308,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЬ-ВЕСТ""",,,,
7802519925,,0,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОКУШАЙ""",,0,31.12.2018,
7814124181,88,349349000,81.30,Деятельность по благоустройству ландшафта,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ПРИРОДА - СЕРВИС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",378911000,31.12.2018,"ООО ""СК ""ПРИРОДА - СЕРВИС"""
4705069094,,67734000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПБ РИТЕЙЛ""",,58358000,31.12.2018,
7814568490,1,3017000,32.40,Производство игр и игрушек,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛС МОДЕЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",905000,31.12.2018,"ООО ""ЛС МОДЕЛ"""
7816280186,11,36336000,25.62,Обработка металлических изделий механическая,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАЙРУС ТЕХ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",36672000,31.12.2018,"ООО ""МРТ"""
7840510497,,0,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИЗУАЛ ГРУПП""",,0,31.12.2018,
7807011660,,,52.21.24,Деятельность стоянок для транспортных средств,"ГАРАЖНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""ОРБИТА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",,,"ГСК ""ОРБИТА"""
7801484853,14,110082000,30.12,Строительство прогулочных и спортивных судов,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ОЛИМП""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",111346000,31.12.2018,"ООО ""ТД ОЛИМП"""
7820307306,1,0,45.1,Торговля автотранспортными средствами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНТРАКС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",0,31.12.2018,"ООО ""ЛЕНТРАКС"""
7807048973,22,60670000,47.52.7,"Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙТОВАРЫ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",47865000,31.12.2018,"ООО ""СТРОЙТОВАРЫ"""
7807000717,0,27432000,,,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПЛЕКТ""",,0,31.12.2018,
7805154630,64,102612000,15.20,Производство обуви,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ""НАЗИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",106519000,31.12.2018,"ООО ""ПП ""НАЗИЯ"""
7807050757,3,12479000,10.11.1,Производство мяса в охлажденном виде,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОМПАНИЯ ""АЙСБЕРГ""",САНКТ-ПЕТЕРБУРГ ГОРОД,3242000,31.12.2018,"ООО КОМПАНИЯ ""АЙСБЕРГ"""
7807050299,5,11496000,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВК-ТЕРМИНАЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",11446000,31.12.2018,"ООО ""СВК-ТЕРМИНАЛ"""
7841481383,19,79194000,28.99,"Производство прочих машин и оборудования специального назначения, не включенных в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОПУВА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",84142000,31.12.2018,"ООО ""СТРОПУВА"""
7804275858,6,29585000,15.20,Производство обуви,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРХАР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",29676000,31.12.2018,"ООО ""АРХАР"""
7838504930,3,34672000,46.13,Деятельность агентов по оптовой торговле лесоматериалами и строительными материалами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКСИОМА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",35233000,31.12.2018,"ООО ""АКСИОМА"""
6037004524,1,90181000,23.31,Производство керамических плит и плиток,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОСЕЛЬСКАЯ ПЛИТКА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",93901000,31.12.2018,"ООО ""КРАСНОСЕЛЬСКАЯ ПЛИТКА"""
7802800195,80,544597000,30.30.11,Производство двигателей летательных аппаратов с искровым зажиганием и их частей,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОЛОГИЧЕСКИЙ ЦЕНТР МЕТАЛЛООБРАБОТКИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",952866000,31.12.2018,"ООО ""ТЦМ"""
4712023453,1,467000,69.10,Деятельность в области права,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРЕДИТНЫЙ ЭКСПЕРТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",28000,31.12.2018,"ООО ""КЭ"""
7826149215,0,3000,52.29,"Деятельность вспомогательная прочая, связанная с перевозками","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИЛАРИН-ТРАНЗИТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",0,31.12.2018,"ООО ""МИЛАРИН-ТРАНЗИТ"""
7801578815,20,172510000,41.2,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРГТЕК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",176666000,31.12.2018,"ООО ""АРГТЕК"""
7841406266,1,2423000,79.11,Деятельность туристических агентств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",1829000,31.12.2018,"ООО ""АКИЯ"""
4720004285,11,8597000,86.23,Стоматологическая практика,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАДЕЖДА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",14297000,31.12.2018,"ООО ""НАДЕЖДА"""
7807003764,,17952000,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДВЕНАДЦАТЬ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",18560000,31.12.2018,"ООО ""ДВЕНАДЦАТЬ"""
7838034191,4,5610000,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СП-ПИТЕР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",6058000,31.12.2018,"ООО ""СП-ПИТЕР"""
7807017284,,15726000,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТЕНА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",17749000,31.12.2018,"ООО ""СТЕНА"""
7811591928,1,838000,46.90,Торговля оптовая неспециализированная,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАМЕЛОТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",838000,31.12.2018,"ООО ""КАМЕЛОТ"""
7810408841,1,0,25.21,Производство радиаторов и котлов центрального отопления,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПАРТА МЕТАЛЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",0,31.12.2018,"ООО ""СПАРТА МЕТАЛЛ"""
4705016600,2,178000,42.21,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНО-МОНТАЖНОЕ ПРЕДПРИЯТИЕ ""РОСТРА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",0,31.12.2018,"ООО""РОСТРА"""
7805181352,3,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНДИТЕРСКАЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",,,"ООО ""КОНДИТЕРСКАЯ"""
7807004020,,,46.52,Торговля оптовая электронным и телекоммуникационным оборудованием и его запасными частями,"ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""НАУЧНО-ПРОИЗВОДСТВЕННЫЙ КОМПЛЕКС ""АВТОМАТИЗАЦИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",,,"НПК ""АВТОМАТИЗАЦИЯ"""
7807311335,10,3222000,43.99,"Работы строительные специализированные прочие, не включенные в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРЕМЕХС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",3156000,31.12.2018,"ООО ""ПРЕМЕХС"""
7802468205,3,2738000,46.4,Торговля оптовая непродовольственными потребительскими товарами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬНА НОРД""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",2846000,31.12.2018,"ООО ""АЛЬНА НОРД"""
7807380402,15,21453000,86.23,Стоматологическая практика,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТОМ-ПАНОРАМА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД КРАСНОЕ СЕЛО",22314000,31.12.2018,"ООО ""СТОМ-ПАНОРАМА"""
