"INN","okved_main_code","okved_main_name","short_name","place_info","employees","revenue","expenses","revenue_date","org_name"
"4723002938",,,,,,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИЛЕН"""
"7820329067","33.14","Ремонт электрического оборудования","ООО ""РИД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",5,26618000,25436000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИД"""
"4725000894","28.25","Производство промышленного холодильного и вентиляционного оборудования","ООО ""ВЕНТ ХОЛДИНГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",3,7915000,7887000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕНТ ХОЛДИНГ"""
"5038042312","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""ФАКТОРИЯ ЗАПАД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАКТОРИЯ ЗАПАД"""
"4723002977","47.1","Торговля розничная в неспециализированных магазинах","ООО ""Влад""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, Кировский РАЙОН, ГОРОД Шлиссельбург",4,5407000,5386000,"31.12.2018","Общество с ограниченной ответственностью ""Влад"""
"4706013489","22.2","Производство изделий из пластмасс","ООО ""КОНКОРД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",8,11041000,11028000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНКОРД"""
"4723003378","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""Фирма""Дивес""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, Кировский РАЙОН, ГОРОД Шлиссельбург",1,6350000,5219000,"31.12.2018","Общество с ограниченной ответственностью ""Фирма""Дивес"""
"4706024258","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""КРУИЗ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",5,12376000,11832000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРУИЗ"""
"4706032844","52.24","Транспортная обработка грузов","ООО ""СТК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТК"""
"4723003201",,,,,341,1486584000,1311967000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАССАЖИРСКИЙ ФЛОТ"""
"4706005103","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ЖСК ""ЛЕНА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",,,,,"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""ЛЕНА"""
"4706032650","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ЖСК ""ЛАДОЖСКАЯ СИМФОНИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",,,,,"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""ЛАДОЖСКАЯ СИМФОНИЯ"""
"4704052228","38.32.5","Обработка вторичного неметаллического сырья","ООО ""ТИМБЕР-ВИКИНГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",2,10464000,10403000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТИМБЕР-ВИКИНГ"""
"4706022846","46.90","Торговля оптовая неспециализированная","ЗАО ""ТОРГОВЫЙ ДОМ АСКОЛЬД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",3,14743000,13748000,"31.12.2018","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТОРГОВЫЙ ДОМ АСКОЛЬД"""
"7806498377","77.32","Аренда и лизинг строительных машин и оборудования","ООО ""УПРАВЛЕНИЕ ""СТРОЙМЕХАНИЗАЦИИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",13,20476000,20374000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЕНИЕ ""СТРОЙМЕХАНИЗАЦИИ"""
"4706028245","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ООО ""УСАДЬБА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",2,2754000,2746000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УСАДЬБА"""
"4723002649","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""Техномонтаж""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, Кировский РАЙОН, ГОРОД Шлиссельбург",2,1347000,1267000,"31.12.2018","Общество с ограниченной ответственностью ""Техномонтаж"""
"4706023374","28.22.42","Производство прочих подъемных кранов","ООО ""ЛТЗ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, Кировский РАЙОН, ГОРОД Шлиссельбург",2,77703000,76942000,"31.12.2018","Общество с ограниченной ответственностью ""Ладожский транспортный завод"""
"4706024593","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""ВИГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",5,15783000,15561000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИГ"""
"4706034190","68.31.22","Предоставление посреднических услуг по аренде нежилого недвижимого имущества за вознаграждение или на договорной основе","ООО ""МПО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",3,5417000,6947000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МПО"""
"7811604408","20.30","Производство красок, лаков и аналогичных материалов для нанесения покрытий, полиграфических красок и мастик","ООО ""НАНОФАРБ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",3,5462000,5371000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАНОФАРБ"""
"4706019032","68.31.12","Предоставление посреднических услуг при купле-продаже нежилого недвижимого имущества за вознаграждение или на договорной основе","ООО ""НИКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИКА"""
"4706027971","45.20.2","Техническое обслуживание и ремонт прочих автотранспортных средств","ООО ""ЧИСТЫЙ ГОРОД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",6,10475000,17426000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧИСТЫЙ ГОРОД"""
"4706033340","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""СТАТИКА ПЛЮС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",9,124202000,76081000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАТИКА ПЛЮС"""
"7807165613","56.10","Деятельность ресторанов и услуги по доставке продуктов питания","ООО ""ШЛБ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",5,35966000,30643000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШЛБ"""
"4723000056","52.21.24","Деятельность стоянок для транспортных средств","ТСГ ""МЕТАЛЛИСТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",,,,,"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ГАРАЖЕЙ ""МЕТАЛЛИСТ"""
"4723002991","33.15","Ремонт и техническое обслуживание судов и лодок","ООО ""СИСТЕМА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",8,17036000,24822000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИСТЕМА"""
"4706035267","64.91.2","Деятельность по финансовой аренде (лизингу/сублизингу) в прочих областях, кроме племенных животных","ООО ""ПРИЛАДОЖСКИЙ ТЕПЛОСНАБ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",1,66837000,65287000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРИЛАДОЖСКИЙ ТЕПЛОСНАБ"""
"4706024160","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ООО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",16,13661000,12608000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ"""
"4723001035","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ЗАО ""ОРС СЗП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",9,15334000,14743000,"31.12.2018","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОТДЕЛ РАБОЧЕГО СНАБЖЕНИЯ СЕВЕРО-ЗАПАДНОГО ПАРОХОДСТВА"""
"4706017691",,,,,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЭ-КОМ"""
"4706025565","85.42.1","Деятельность школ подготовки водителей автотранспортных средств","ООО ""ГАРАНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",3,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАРАНТ"""
"7816547270","46.43","Торговля оптовая бытовыми электротоварами","ООО ""АКАРА""","САНКТ-ПЕТЕРБУРГ ГОРОД",1,858000,818000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКАРА"""
"4706034785","86.21","Общая врачебная практика","ООО ""ДИТА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",10,20713000,17235000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИТА"""
"4706024307","68.32","Управление недвижимым имуществом за вознаграждение или на договорной основе","ООО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ"""
"4723002751",,,,,2,1500000,3645000,"31.12.2018","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФИРМА ""РАДУГА"""
"4706024755","47.21","Торговля розничная фруктами и овощами в специализированных магазинах","ООО ""ВАН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, Кировский РАЙОН, ГОРОД Шлиссельбург",1,,,,"Общество с ограниченной ответственностью ""ВАН"""
"7816132861","10.71","Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения","ООО ""ВЕГА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",16,17412,14239,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕГА"""
"4706030460","68.32.2","Управление эксплуатацией нежилого фонда за вознаграждение или на договорной основе","ООО ""НАВИГАТОР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",14,23811000,20282000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАВИГАТОР"""
"4706035764","46.38","Торговля оптовая прочими пищевыми продуктами, включая рыбу, ракообразных и моллюсков","ООО ""НОРД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",1,307000,341000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРД"""
"4706018751","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ЖСК ""ВОДНИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",,,,,"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""ВОДНИК"""
"4706030188","68.3","Операции с недвижимым имуществом за вознаграждение или на договорной основе","ООО ""ЖУК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",71,47733000,41269000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛИЩНО-УПРАВЛЯЮЩАЯ КОМПАНИЯ"""
"4706029175","55.90","Деятельность по предоставлению прочих мест для временного проживания","ООО ""ЛИНГВА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",5,6397000,3867000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИНГВА"""
"4706029827","16.23","Производство прочих деревянных строительных конструкций и столярных изделий","ООО ""СТРОЙКРЕПОСТЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",1,2571000,2464000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙКРЕПОСТЬ"""
"4706037056","68.10","Покупка и продажа собственного недвижимого имущества","ООО ""ТД СОЮЗ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",2,722000,579000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТД СОЮЗ"""
"4703146353","20.30","Производство красок, лаков и аналогичных материалов для нанесения покрытий, полиграфических красок и мастик","ООО ""СТРОЙТЕХНОЛОГИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОД ШЛИССЕЛЬБУРГ",2,3546000,3511000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙТЕХНОЛОГИЯ"""
"4706025526","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ЖСК ""Чайка-2""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, Кировский РАЙОН, ГОРОД Шлиссельбург",,,,,"Жилищно-строительный кооператив ""Чайка-2"""
