"INN","okved_main_code","okved_main_name","short_name","place_info","employees","revenue","expenses","revenue_date","org_name"
"4706026632","47.52.7","Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах","ООО ""Областной центр загородного строительства и землепользования""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",11,20922000,23613000,"31.12.2018","Общество с ограниченной ответственностью ""Областной центр загородного строительства и землепользования"""
"4706019593","10.82.2","Производство шоколада и сахаристых кондитерских изделий","ООО ""КОНДИТЕРСКАЯ ФАБРИКА ""ФИНТУР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",56,171826000,174357000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНДИТЕРСКАЯ ФАБРИКА ""ФИНТУР"""
"4706035965",,,,,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТК"""
"4706030773","47.52.7","Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах","ООО ""ЛТБ ЦЗС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",1,674000,870000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕСОТОРГОВАЯ БАЗА ЦЕНТРА ЗАГОРОДНОГО СТРОИТЕЛЬСТВА"""
"4706032562","68.3","Операции с недвижимым имуществом за вознаграждение или на договорной основе","ООО ""АКЦЕНТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",4,1134000,950000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКЦЕНТ"""
"4706035877","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""БАЗИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",1,33000,286000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЗИС"""
"4706035080","43.99","Работы строительные специализированные прочие, не включенные в другие группировки","ООО ""ЭКОПРОМСЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",1,1178000,679000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОПРОМСЕРВИС"""
"4706031495","41.2","Строительство жилых и нежилых зданий","ООО ""ЭКОГАЗСТРОЙСЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",7,9914000,9725000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОГАЗСТРОЙСЕРВИС"""
"4706039938","52.29","Деятельность вспомогательная прочая, связанная с перевозками","ООО ""СМАРТ-ЛОГИСТИКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",1,5377000,5339000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТ-ЛОГИСТИКА"""
"4706038892","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","АО ""ПАВЛОВСКИЙ МЫС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",1,589000,1749000,"31.12.2018","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПАВЛОВСКИЙ МЫС"""
"4706040130","55.10","Деятельность гостиниц и прочих мест для временного проживания","ООО ""ГК КАРЕЛИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГОСТИНИЧНЫЙ КОМПЛЕКС КАРЕЛИЯ"""
"4706039960","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""НИКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",0,109000,125000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИКА"""
"4706039751","41.10","Разработка строительных проектов","ООО ""АРТМАКС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",1,52000,34000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРТМАКС"""
"4706035154",,,,,,1138000,840000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТБК ПАВЛОВО"""
"4706036422","47.52.7","Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах","ООО ""МОЗАИКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",1,3238000,3877000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОЗАИКА"""
"4706038814","46.36","Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями","ООО ""ФИНОПТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",1,44971000,44295000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИНОПТ"""
"4706040595","43.22","Производство санитарно-технических работ, монтаж отопительных систем и систем кондиционирования воздуха","ООО ""ХОРОШИЕ ЛЮДИ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХОРОШИЕ ЛЮДИ"""
"4706041133","42.21","Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения","ООО СК ""АЛЬЯНС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""АЛЬЯНС"""
"4706041101","49.41.2","Перевозка грузов неспециализированными автотранспортными средствами","ООО ""МИРОЛАЙН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИРОЛАЙН"""
"4706040637","81.10","Деятельность по комплексному обслуживанию помещений","ООО""БСП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ПАВЛОВО",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ""БСП"""
