"INN","okved_main_code","okved_main_name","short_name","place_info","employees","revenue","expenses","revenue_date","org_name"
"4706000708","33.14","Ремонт электрического оборудования","ООО ""Золушка""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,2012000,1460000,"31.12.2018","Общество с ограниченной ответственностью ""Золушка"""
"4706008979","68.32.2","Управление эксплуатацией нежилого фонда за вознаграждение или на договорной основе","ПЖСК ""ЗАРЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",,,,,"ПОТРЕБИТЕЛЬСКИЙ ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""ЗАРЯ"""
"4706017941","25.50.1","Предоставление услуг по ковке, прессованию, объемной и листовой штамповке и профилированию листового металла","ООО ""Фирма ""КиС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",50,116012000,114352000,"31.12.2018","Общество с ограниченной ответственностью ""Фирма ""Кронид и сыновья"""
"4706033622","36.0","Забор, очистка и распределение воды","ООО ""ВОДОКАНАЛ МГИНСКОГО Г.П.""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",21,107836000,77974000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОДОКАНАЛ МГИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ"""
"4706026216","23.63","Производство товарного бетона","ООО ""МГА  РЭК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",8,23893000,23749000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МГИНСКАЯ РЕМОНТНО-ЭКСПЛУАТАЦИОННАЯ КОМПАНИЯ"""
"4706013016","68.32.2","Управление эксплуатацией нежилого фонда за вознаграждение или на договорной основе","САДОВОДСТВО ""СПОРТСУДОСТРОИТЕЛЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, МАССИВ АПРАКСИН",,,,,"ПОТРЕБИТЕЛЬСКИЙ САДОВОДЧЕСКИЙ КООПЕРАТИВ ""СПОРТСУДОСТРОИТЕЛЬ"""
"4706037560","49.41","Деятельность автомобильного грузового транспорта","ООО ""СТРОЙКОМПЛЕКТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙКОМПЛЕКТ"""
"4706013432","49.41.2","Перевозка грузов неспециализированными автотранспортными средствами","ООО ""ДИВ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",5,8865000,8140000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИВ"""
"4706039430","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО ""УЖКХ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",0,0,26000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ООО"" ""УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА"""""
"4706025491",,,,,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛКС"""
"4706031456","33.12","Ремонт машин и оборудования","ООО ""ТЭС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,492000,75000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ""ТЕПЛОЭНЕРГОСЕРВИС"""
"4706025910","45.11.1","Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами","ООО ""ВИРАЖ АВТО""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИРАЖ АВТО"""
"4706006629","47.78.9","Торговля розничная непродовольственными товарами, не включенными в другие группировки, в специализированных магазинах","ООО ""ЛИДЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,208000,463000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИДЕР"""
"4706024787","47.2","Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах","ООО ""ЛАЙФ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",3,6569000,6540000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАЙФ"""
"4706022028","47.30","Торговля розничная моторным топливом в специализированных магазинах","ООО ""ОРИОН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",16,7800000,7593000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРИОН"""
"4706035027","43.39","Производство прочих отделочных и завершающих работ","ООО ""РСК ДИМАКС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",9,2832000,2649000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕМОНТНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ДИМАКС"""
"4706038821","77.39.29","Аренда и лизинг прочих машин и оборудования научного и промышленного назначения","ООО ""КБ ""ВЕРТИКАЛЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,179000,165000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСТРУКТОРСКОЕ БЮРО ""ВЕРТИКАЛЬ"""
"4706023039","49.41.2","Перевозка грузов неспециализированными автотранспортными средствами","ООО ""АВТОЛАЙН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОЛАЙН"""
"4706030244","25.61","Обработка металлов и нанесение покрытий на металлы","ООО ""ГРАНАТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАНАТ"""
"4706037987","38.32.52","Обработка отходов бумаги и картона","ООО ""КОНСУЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",4,27637000,27256000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСУЛ"""
"4706038740","81.29.1","Дезинфекция, дезинсекция, дератизация зданий, промышленного оборудования","ООО ""А-НЬЁРД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, МАССИВ МИХАЙЛОВСКИЙ",1,63000,16002710,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""А-НЬЁРД"""
"4706024064","47.11","Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ООО ""МАГНАТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГНАТ"""
"4706036302","85.42.1","Деятельность школ подготовки водителей автотранспортных средств","ООО ""АВТОЛИДЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",3,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОЛИДЕР"""
"4706037401","61.10","Деятельность в области связи на базе проводных технологий","ООО ""ОСП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,350000,345000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИКСТРОЙПРОЕКТ"""
"4706036140","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""СЗИА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",12,23456000,13637000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРО-ЗАПАДНОЕ ИНВЕСТИЦИОННОЕ АГЕНТСТВО"""
"4706039920","16.10","Распиловка и строгание древесины","ООО ""РУСВУД-МГА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,0,48000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСВУД- МГА"""
"4706040884","80.10","Деятельность частных охранных служб","ООО ""ОХРАННАЯ ОРГАНИЗАЦИЯ ""ТРИУМФ-СЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОХРАННАЯ ОРГАНИЗАЦИЯ ""ТРИУМФ-СЕРВИС"""
"4706032749","41.2","Строительство жилых и нежилых зданий","ООО ""СМУ-315""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,1709000,1727000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ № 315"""
"4706033862","45.19","Торговля прочими автотранспортными средствами","ООО ""ВИРАЖ ТРАК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",6,152259000,146650000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИРАЖ ТРАК"""
"4706039078","68.32.1","Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе","ООО ""МГА ЖКХ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,390000,387000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МГА ЖКХ"""
"4706039350","70.10","Деятельность головных офисов","ООО ""МАРС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",2,9133000,8584000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАРС"""
"4706031914","42.11","Строительство автомобильных дорог и автомагистралей","ООО ""МЕРКУРИЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",2,3842000,3752000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕРКУРИЙ"""
"4706032795","47.52.7","Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах","ООО ""КОМФОРТСТРОЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",7,14269000,9345000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМФОРТСТРОЙ"""
"4706036528","80.10","Деятельность частных охранных служб","ООО ""ЛЕГИОН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕГИОН"""
"4706040330","38.32.52","Обработка отходов бумаги и картона","ООО ""ЛИДЕР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИДЕР"""
"4706037289","01.43.1","Разведение лошадей, ослов, мулов, лошаков","ООО ""АГРОДОМ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОДОМ"""
"4706040394","47.25","Торговля розничная напитками в специализированных магазинах","ООО ""СИРИУС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИРИУС"""
"4706031287","96.02","Предоставление услуг парикмахерскими и салонами красоты","ООО ""КЛЕОПАТРА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ПОСЕЛОК МИХАЙЛОВСКИЙ",1,95000,102000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛЕОПАТРА"""
"4706031505","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""МГА-ХЛЕБ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МГА-ХЛЕБ"""
"4706039906","70.22","Консультирование по вопросам коммерческой деятельности и управления","ООО ""М-30""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""М-30"""
"4706034545","46.69.5","Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами","ООО ""СТРОЙЭНЕРГОКОМПЛЕКТ-3""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",5,4964000,4555000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙЭНЕРГОКОМПЛЕКТ-3"""
"4706036045","63.11","Деятельность по обработке данных, предоставление услуг по размещению информации и связанная с этим деятельность","ООО ""МГИНСКИЙ ИРКЦ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",2,3939000,3744000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МГИНСКИЙ ИНФОРМАЦИОННЫЙ РАСЧЕТНО-КАССОВЫЙ ЦЕНТР"""
"4706040193","43.29","Производство прочих строительно-монтажных работ","ООО ""ПРОГРЕССИВНАЯ ДИНАМИКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ПОСЕЛОК ДАЧНОЕ",1,0,34000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОГРЕССИВНАЯ ДИНАМИКА"""
"4706040316","70.10.2","Деятельность по управлению холдинг-компаниями","ООО «ПО ЖКХ»","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, КИРОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК МГА",0,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА"""
