"INN","okved_main_code","okved_main_name","short_name","place_info","employees","revenue","expenses","revenue_date","org_name"
"7802184919","52.29","Деятельность вспомогательная прочая, связанная с перевозками","ООО ""ЭРМА ЛОГИСТИК СПБ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ДЕРЕВНЯ ПИККОЛОВО",1,2541000,2296000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭРМА ЛОГИСТИК СПБ"""
"4720014678",,,,,52,1095127000,1069271000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ММ ПОЛИГРАФОФОРМЛЕНИЕ РОТОГРАВЮР"""
"4720022460",,,,,408,5553903000,4701220000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ММ ПОЛИГРАФОФОРМЛЕНИЕ ПЭКЭДЖИНГ"""
"7805291235",,,,,23,51757000,53319000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ""КЕРАМИР"""
"7801219326",,,,,167,4400585000,4389894000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЛИГРАФОФОРМЛЕНИЕ-ФЛЕКСО"""
"4720011412",,,,,91,7633616000,6474299000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРЕС НЕВА"""
"7806319451","45.20","Техническое обслуживание и ремонт автотранспортных средств","ООО ""ТТС"".","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",40,146818000,145074000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРЭЙДТРАК И СЕРВИС""."
"4720031930",,,,,71,2458293000,2600829000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЛИГРАФ ЛЭНД"""
"7807314632",,,,,2,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОМ"""
"7819305336","10.11.1","Производство мяса в охлажденном виде","ООО ""ЛЕНПТИЦА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",13,561451000,562352000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНПТИЦА"""
"7838006719","80.10","Деятельность частных охранных служб","ООО ""ОП ""ОРЛАН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",5,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОХРАННОЕ ПРЕДПРИЯТИЕ ""ОРЛАН"""
"7807053099",,,,,4,6610000,6099000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗНЕС-ГАРАНТ"""
"7805172083",,,,,5,51150000,58589000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВАН ДЕР ВЛИСТ ТРАНСПОРТ И СЕРВИСИЗ РОС"""
"7805142603","10.83","Производство чая и кофе","ООО ""БКК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ПРОМЫШЛЕННАЯ ЗОНА СЕВ.Ч.ПРОМЗОНЫ ГОРЕЛОВО",29,80824000,76375000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛТИЙСКАЯ КОФЕЙНАЯ КОМПАНИЯ"""
"7801410756","41.2","Строительство жилых и нежилых зданий","ООО ""АРТЛЭНД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",2,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРТЛЭНД"""
"7841057897","45.11.1","Торговля оптовая легковыми автомобилями и легкими автотранспортными средствами","ООО ""ВЕРЕСК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",8,99713000,95879000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕРЕСК"""
"4720023440","68.10.12","Подготовка к продаже собственного нежилого недвижимого имущества","ООО ""РУССКАЯ ГОЛЛАНДИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",1,2427000,3410000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКАЯ ГОЛЛАНДИЯ"""
"7816133135",,,,,0,0,855000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОБУХОВО"""
"7807362724",,,,,16,3698612000,3633212000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСЬИМПОРТ"""
"7810234151",,,,,34,683979000,679916000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРО-ФРИГО ЮНАЙТЕД ИМПОРТ ПАРТНЕРС"""
"7825440654","45.20.3","Мойка автотранспортных средств, полирование и предоставление аналогичных услуг","ООО ""АБСОЛЮТ СЕРВИС ЦЕНТР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",3,5176000,5167000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБСОЛЮТ СЕРВИС ЦЕНТР"""
"7806328150","46.61","Торговля оптовая машинами, оборудованием и инструментами для сельского хозяйства","ООО ""АГРОЛОГОС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",15,317717000,315353000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОЛОГОС"""
"7802309090","25.11","Производство строительных металлических конструкций, изделий и их частей","ООО  ""ПО ОНИМА-СТАЛЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",34,53530000,52047000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ПО ОНИМА-СТАЛЬ"""
"7816515416","52.10.1","Хранение и складирование замороженных или охлажденных грузов","ООО ""СК ""СТИЛЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ПРОМЫШЛЕННАЯ ЗОНА СЕВ.Ч.ПРОМЗОНЫ ГОРЕЛОВО",19,145382000,144895000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКЛАДСКОЙ КОМПЛЕКС ""СТИЛЬ"""
"7839408749","46.4","Торговля оптовая непродовольственными потребительскими товарами","ООО ""ГРЕВС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ВИЛЛОЗИ",20,239500000,227348000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРЕВС"""
"7804395351",,,,,107,3771729000,3135202000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗИГВЕРК"""
"7802736694",,,,,1,3956479000,1780066000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРЕМИУМ ДЕВЕЛОПМЕНТ"""
"7701925342","46.3","Торговля оптовая пищевыми продуктами, напитками и табачными изделиями","ООО ""НТПК ЛОГИКА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",2,45068000,46658000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НТПК ЛОГИКА"""
"7801368173",,,,,12,223074000,223943000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИКИНГ ЛАЙФ-СЕЙВИНГ ЭКУИПМЕНТ РАША"""
"4720015760","80.10","Деятельность частных охранных служб","ООО ""ОО ""ПАРСЕК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",10,10607000,8705000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОХРАННАЯ ОРГАНИЗАЦИЯ ""ПАРСЕК"""
"7841312240",,,,,97,10400677000,10139239000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОНССЕ"""
"7801513180","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","АО ""КНЕП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",1,23887000,7807000,"31.12.2018","АКЦИОНЕРНОЕ ОБЩЕСТВО ""КНЕП"""
"7805417079","77.39.1","Аренда и лизинг прочих сухопутных транспортных средств и оборудования","ООО ""ДП""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",1,1732000,2081000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОСТАВКА ПЕСКА"""
"7841001076",,,"ООО ""УИК ""БАЛТРИНГ - ЭНЕРГОПРОЕКТ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ ИНЖИНИРИНГОВАЯ КОМПАНИЯ ""БАЛТРИНГ - ЭНЕРГОПРОЕКТ"""
"4704061261","25.12","Производство металлических дверей и окон","ООО ""МЕТ-ТЕХНОЛОГИЯ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ПОСЕЛОК ГОРОДСКОГО ТИПА ГОРЕЛОВО",8,43629000,43406000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕТ-ТЕХНОЛОГИЯ"""
"6679025133","52.29","Деятельность вспомогательная прочая, связанная с перевозками","ООО ""СЕРВИСТРЕЙД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",2,34414000,34293000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИСТРЕЙД"""
"4719013334","45.31.1","Торговля оптовая автомобильными деталями, узлами и принадлежностями, кроме деятельности агентов","ООО ""ТРАССА","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",1,4470000,11630000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАССА"""
"7839350305",,,,,160,3921549000,3820018000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКВАНА"""
"7807372426","46.62","Торговля оптовая станками","ООО ""ИПГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",4,45528000,33479000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИННОВАЦИОННАЯ ПРОМЫШЛЕННАЯ ГРУППА"""
"7810246781","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""ТАУЭР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ДЕРЕВНЯ РАССКОЛОВО",5,3858000,4116000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАУЭР"""
"4720003274",,,,,88,153386000,149023000,"31.12.2018","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОЖАЙСКОЕ"
"7811414090","46.36.4","Торговля оптовая хлебобулочными изделиями","ООО ""БЕЙКЕРИ ПРОДАКШН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ПРОМЫШЛЕННАЯ ЗОНА СЕВ.Ч.ПРОМЗОНЫ ГОРЕЛОВО",2,64673000,64626000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕЙКЕРИ ПРОДАКШН"""
"7805452108","70.22","Консультирование по вопросам коммерческой деятельности и управления","ООО ""АЛИОН""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",1,2015000,1802000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛИОН"""
"7841420983","71.11.1","Деятельность в области архитектуры, связанная с созданием архитектурного объекта","ООО ""РЦПИДТС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",1,0,0,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ПРОЕКТИРОВАНИЯ И ДОКУМЕНТАЛЬНО-ТЕХНИЧЕСКОГО СОПРОВОЖДЕНИЯ"""
"7841306800",,,,,5,23250000,15615000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОНССЕ ЦЕНТР"""
"7826152088","68.20","Аренда и управление собственным или арендованным недвижимым имуществом","ООО""НИКА ПЛЮС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",3,19740000,8596000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИКА ПЛЮС"""
"4720026970",,,,,3,1867000,2334000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЖАК ТРЭЙДИНГ"""
"7805588645","49.4","Деятельность автомобильного грузового транспорта и услуги по перевозкам","ООО ""БЕРЕГ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",12,25792000,25411000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕРЕГ"""
"4703089659",,,,,0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОСТРОЙ"""
"7802811366","79.11","Деятельность туристических агентств","ООО ""АЙВЭЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",1,2653000,2626000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙВЭЙ"""
"7801419950","69.10","Деятельность в области права","ООО ""ИНАР""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ГОРОДСКОЙ ПОСЕЛОК ВИЛЛОЗИ",1,0,6000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНАР"""
"7805284453",,,,,40,745391000,742272000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛКК СЕВЕРО-ЗАПАД"""
"7814610777","46.38.1","Торговля оптовая рыбой, ракообразными и моллюсками, консервами и пресервами из рыбы и морепродуктов","ООО ""ДАРЫ МОРЕЙ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",3,460606000,446476000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАРЫ МОРЕЙ"""
"4720020720",,,,,72,336422000,249878000,"31.12.2018","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДЕКОР-М"""
"4720002506",,,,,,10000,10000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРПОСТ"""
"7841344387","71.11","Деятельность в области архитектуры","ООО  ""ЛИГА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ПОСЕЛОК ГОРОДСКОГО ТИПА ГОРЕЛОВО",12,98106000,73789000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИГА"""
"7811398272","68.20.2","Аренда и управление собственным или арендованным нежилым недвижимым имуществом","ООО ""КИК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ПРОМЫШЛЕННАЯ ЗОНА СЕВ.Ч.ПРОМЗОНЫ ГОРЕЛОВО",1,6919000,3035000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОФЕЙНАЯ ИНВЕСТИЦИОННАЯ КОМПАНИЯ"""
"4705038554",,,,,0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖИЛИНВЕСТ № 1"""
"7840310191","16.29.1","Производство прочих деревянных изделий","ООО  ""БОНДАРЬ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ДЕРЕВНЯ МАЛОЕ КАРЛИНО",2,3346000,3246000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""БОНДАРЬ"""
"7810030052","52.2","Деятельность транспортная вспомогательная","ООО ""РОКОНОРД""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",20,135335000,135022000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОКОНОРД"""
"7805478378","52.29","Деятельность вспомогательная прочая, связанная с перевозками","ООО ""НЛК""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",8,244098000,242222000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Н-ЛОДЖИСТИКС КОМПАНИ"""
"4705038561",,,,,0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЛДИНГ ЭНД ИНВЕСТМЕНТ КОМПАНИ"""
"7805643279","62.01","Разработка компьютерного программного обеспечения","АО ""АУРА СЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",6,18103000,17264000,"31.12.2018","АКЦИОНЕРНОЕ ОБЩЕСТВО ""АУРА СЕРВИС"""
"7801362750","49.41.1","Перевозка грузов специализированными автотранспортными средствами","ООО ""СТРОЙАВТОСЕРВИС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ПОСЕЛОК ГОРОДСКОГО ТИПА ГОРЕЛОВО",3,17726000,17483000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙАВТОСЕРВИС"""
"4705038579",,,,,0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОДЖЕКТ ИНВЕСТ СТРОЙ"""
"4725483338",,,,,68,2462391000,2488503000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОНЕНКАМП"""
"7810820734","46.36","Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями","ООО ""СЗК ""АВРОРА""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ДЕРЕВНЯ МАЛОЕ КАРЛИНО",90,1120125000,1109269000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРО-ЗАПАДНАЯ КОМПАНИЯ ""АВРОРА"""
"7816178062",,,,,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БУМАЖНЫЙ ЗМЕЙ"""
"7805109821","80.10","Деятельность частных охранных служб","ООО ЧОП ""ЛЮГАС""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",17,5811000,8004000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЧАСТНОЕ ОХРАННОЕ ПРЕДПРИЯТИЕ ""ЛЮГАС"""
"7838497231","46.38.1","Торговля оптовая рыбой, ракообразными и моллюсками, консервами и пресервами из рыбы и морепродуктов","ООО ""МЕГАФИШ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН",3,79689000,70983000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГАФИШ"""
"4720027099","41.20","Строительство жилых и нежилых зданий","ООО СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ЛИГОВСКИЙ КАНАЛ""","ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, ЛОМОНОСОВСКИЙ РАЙОН, ПОСЕЛОК ГОРОДСКОГО ТИПА ГОРЕЛОВО",15,555646000,308686000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ЛИГОВСКИЙ КАНАЛ"""
"4705038586",,,,,0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХСТРОЙИНВЕСТ"""
"4720002778",,,,,262,317134000,400963000,"31.12.2018","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРЕДПОРТОВЫЙ"""
"7810425090",,,,,6,32891000,42675000,"31.12.2018","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДМТ РУССКИЕ МОРСКИЕ ТЕХНОЛОГИИ"""
"4720013434",,,,,8,218740000,194389000,"31.12.2018","АКЦИОНЕРНОЕ ОБЩЕСТВО ""АСТРОС ЛОГИСТИК ЦЕНТР"""
