INN,employees,expenses,okved_main_code,okved_main_name,org_name,place_info,revenue,revenue_date,short_name
7802160259,1,30358000,46.71,"Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАНТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",30980000,31.12.2018,"ООО ""ГРАНТ"""
7810247866,1,4932000,68.3,Операции с недвижимым имуществом за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕР-КАР""",САНКТ-ПЕТЕРБУРГ ГОРОД,5264000,31.12.2018,"ООО ""ИНТЕР-КАР"""
7821010202,,,52.21.24,Деятельность стоянок для транспортных средств,"ГАРАЖНЫЙ  КООПЕРАТИВ   ""СЕСТРОРЕЦК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,-
7820019795,3,3325000,52.21.24,Деятельность стоянок для транспортных средств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРНАЯ ПАЛЬМИРА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",3041000,31.12.2018,"ООО ""СЕВЕРНАЯ ПАЛЬМИРА"""
7841323250,0,1681000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРД ОТЕЛЬ""",,3143000,31.12.2018,
7827004815,0,656000,43.12,Подготовка строительной площадки,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕТРА А""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""ТЕТРА А"""
7827000289,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СУВЕНИР""",,,,
6659153024,1,0,46.6,"Торговля оптовая прочими машинами, оборудованием и принадлежностями","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СИСТЕМА КОМПЛЕКСНОГО СНАБЖЕНИЯ ""СИБРЕСУРС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО СКС ""СИБРЕСУРС"""
7801492692,4,7016000,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРЕНА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",13689000,31.12.2018,"ООО ""АРЕНА"""
7802780943,1,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РИАЛ ФЭКТОРИ""",,,,
7821001141,0,2541000,43.91,Производство кровельных работ,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-ТОРГОВАЯ КОМПАНИЯ ""ПОЛИФАС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",2943000,31.12.2018,"ООО ""СТК ""ПОЛИФАС"""
7821000557,0,1785000,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОТТЕДЖСТРОЙ""",,0,31.12.2018,
7827000970,2,5243000,10.20,"Переработка и консервирование рыбы, ракообразных и моллюсков","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТЕРБУРГСКИЙ РЫБОЗАВОД №1""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",7868000,31.12.2018,"ООО ""ПЕТЕРБУРГСКИЙ РЫБОЗАВОД №1"""
7827007742,1,0,71.20.5,Технический осмотр автотранспортных средств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИАГНОСТИКА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""ДИАГНОСТИКА"""
7827007301,287,1200700000,,,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КУРОРТЭНЕРГО""",,1207722000,31.12.2018,
7801099932,13,7138000,,,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СТРОЙСВЯЗЬ-2000""",,6927000,31.12.2018,
7826085402,8,9364000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРИОРИТЕТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",9330000,31.12.2018,"ООО""ПРИОРИТЕТ"""
7821000606,3,8864000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФИРМА ""КРОЛ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",8929000,31.12.2018,"ООО ФИРМА ""КРОЛ"""
7825110871,4,9690000,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАТАЛЕН""",САНКТ-ПЕТЕРБУРГ ГОРОД,9946000,31.12.2018,"ООО ""ГАТАЛЕН"""
7827010022,8,28877000,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШАЛАШ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",28981000,31.12.2018,"ООО ""ШАЛАШ"""
7827010664,21,22183000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРИНА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",22543000,31.12.2018,"ООО ""КАРИНА"""
7827007245,3,870000,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРИТЕТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",3493000,31.12.2018,"ООО ""ПАРИТЕТ"""
7843301702,79,35852000,80.10,Деятельность частных охранных служб,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОХРАННАЯ ОРГАНИЗАЦИЯ ""ТЕРИОКИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",56728000,31.12.2018,"ООО ""ОО ""ТЕРИОКИ"""
7810409524,3,0,66.1,"Деятельность вспомогательная в сфере финансовых услуг, кроме страхования и пенсионного обеспечения","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТЕРБУРГСКИЙ РОДИЛЬНЫЙ ДОМ ""СЕСТРОРЕЦКИЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""РОДДОМ ""СЕСТРОРЕЦКИЙ"""
7805446351,3,,23.99.2,Производство изделий из асфальта или аналогичных материалов,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТО-АЛЬЯНС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""АВТО-АЛЬЯНС"""
7806452767,3,4654000,95.12,Ремонт коммуникационного оборудования,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСКУБ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",4583000,31.12.2018,"ООО ""АСКУБ"""
7802372052,7,1595000,41.2,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""СЕВЕРО-ЗАПАДНАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ТЕРРА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",153000,31.12.2018,"ООО ""СЗСК ""ТЕРРА"""
7827009926,3,6651000,95.1,Ремонт компьютеров и коммуникационного оборудования,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАТЕНТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ПОСЕЛОК БЕЛООСТРОВ",7022000,31.12.2018,"ООО ""ПАТЕНТ"""
7801168880,4,2653000,43.21,Производство электромонтажных работ,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКТА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",3038000,31.12.2018,"ООО ""ЭКТА"""
7811058269,1,1617000,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИРУС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",1647000,31.12.2018,"ООО ""НИРУС"""
7827002230,3,3307000,68.31,Деятельность агентств недвижимости за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВЕСТ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",2973000,31.12.2018,"ООО ""КВЕСТ"""
7804369400,15,181044000,28.23,Производство офисной техники и оборудования (кроме компьютеров и периферийного оборудования),"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""КОМПАНИЯ ФОЛДИН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",189953000,31.12.2018,"ООО ""КОМПАНИЯ ФОЛДИН"""
7804158960,1,1324000,23.43,Производство керамических изоляторов и изолирующей арматуры,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЗАППРОМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",1076000,31.12.2018,"ООО ""СЕВЗАППРОМ"""
7839019799,4,3582000,16.29.1,Производство прочих деревянных изделий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКАНТУС АТЕЛЬЕ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",1880000,31.12.2018,"ООО  ""АКАНТУС АТЕЛЬЕ"""
7821002561,3,9940000,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",10947000,31.12.2018,"ООО ""АРК"""
7827003593,1,1611000,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""ГУДВИН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",8700000,31.12.2018,"ООО ""ТД ""ГУДВИН"""
7804522987,4,1400000,49.32,Деятельность легкового такси и арендованных легковых автомобилей с водителем,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛИМПАВТОТРАНС-КУРОРТНЫЙ БЕРЕГ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",1355000,31.12.2018,"ООО ""ОЛИМПАВТОТРАНС-КУРОРТНЫЙ БЕРЕГ"""
7843001057,3,2692000,47.11,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕСТРОРЕЦКИЙ ХЛЕБ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",5652000,31.12.2018,"ООО ""СЕСТРОРЕЦКИЙ ХЛЕБ"""
7821006982,4,4857000,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕТУР-МОТЕЛЬ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",5609000,31.12.2018,"ООО ""РЕТУР-МОТЕЛЬ"""
7843300280,29,131355000,35.11,Производство электроэнергии,"НЕПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭНЕРГЕТИЧЕСКИЙ АЛЬЯНС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",133432000,31.12.2018,"НАО ""ЭА"""
7841400521,10,34964000,32.12.3,Обработка алмазов,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ АЛМАЗНЫЕ ТЕХНОЛОГИИ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",12574000,31.12.2018,"ООО ""НОВЫЕ АЛМАЗНЫЕ ТЕХНОЛОГИИ"""
7814628005,2,12952000,11.07.2,"Производство безалкогольных напитков ароматизированных и/или с добавлением сахара, кроме минеральных вод","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИОЗЛАК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",15762000,31.12.2018,"ООО ""БИОЗЛАК"""
7802206680,9,200299000,64.99,"Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЛАГМАН""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",203529000,31.12.2018,"ООО ""ФЛАГМАН"""
7827003057,44,180349000,,,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕСТРОРЕЦКИЙ ИНСТРУМЕНТАЛЬНЫЙ ЗАВОД""",,288488000,31.12.2018,
7827006509,50,13770000,80.10,Деятельность частных охранных служб,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОХРАННАЯ ОРГАНИЗАЦИЯ ""КУРОРТ БЕЗОПАСНОСТЬ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",27244000,31.12.2018,"ООО ""ОО ""КУРОРТ БЕЗОПАСНОСТЬ"""
7827010079,1,917000,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНИНГРАДСКОЕ ПРОЕКТНО-РЕСТАВРАЦИОННО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",275000,31.12.2018,"ООО ""ЛЕНПРСУ"""
7802792755,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРУППА КОМПАНИЙ ""ОРАТАЙ""",,,,
7801451470,2,15000,46.43,Торговля оптовая бытовыми электротоварами,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙ-СЕРВИС ПЛЮС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",75000,31.12.2018,"ООО ""АСП"""
7817333472,4,5177000,96.04,Деятельность физкультурно- оздоровительная,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕНИКС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",4515000,31.12.2018,"ООО ""ФЕНИКС"""
7843309290,6,13090000,56.10,Деятельность ресторанов и услуги по доставке продуктов питания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРАЗИЯ-СЕСТРОРЕЦК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",14477000,31.12.2018,"ООО ""ЕВРАЗИЯ-СЕСТРОРЕЦК"""
7821000973,10,23870000,,,"ОТКРЫТОЕ  АКЦИОНЕРНОЕ  ОБЩЕСТВО  ""СКАТ""",,37028000,31.12.2018,
7843313120,2,4089000,61.10.1,Деятельность по предоставлению услуг телефонной связи,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛОБАЛ НЕТВОРКС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",4460000,31.12.2018,"ООО ""ГЛОБАЛ НЕТВОРКС"""
7810806715,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОДЕРНИЗАЦИЯ""",,,,
7802790405,25,42697000,96.04,Деятельность физкультурно- оздоровительная,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИУМФ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",44220000,31.12.2018,"ООО ""ТРИУМФ"""
7825476386,2,,49.41,Деятельность автомобильного грузового транспорта,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕВА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",,,"ООО ""НЕВА"""
7827001437,1,352000,47.21,Торговля розничная фруктами и овощами в специализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТОРГОВЫЙ ДОМ ""БАСТИЛИЯ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",413000,31.12.2018,"ООО ТОРГОВЫЙ ДОМ ""БАСТИЛИЯ"""
7814425598,2,107000,47.78.9,"Торговля розничная непродовольственными товарами, не включенными в другие группировки, в специализированных магазинах","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАРАНТ ПЛЮС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",226000,31.12.2018,"ООО ""ГАРАНТ ПЛЮС"""
7841433929,2,6147000,68.1,Покупка и продажа собственного недвижимого имущества,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛОДАРСКОГО, 14""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",8609000,31.12.2018,"ООО ""ВОЛОДАРСКОГО, 14"""
7843316378,0,0,68.32.1,Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОММУНАЛЬЩИК""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""КОММУНАЛЬЩИК"""
7843303925,3,7555000,41.20,Строительство жилых и нежилых зданий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРЕЛЕЦ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",9876000,31.12.2018,"ООО""СТРЕЛЕЦ"""
7841456637,1,0,45.3,"Торговля автомобильными деталями, узлами и принадлежностями","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАК-АВТО""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""ТРАК-АВТО"""
7841013106,0,0,47.29,Торговля розничная прочими пищевыми продуктами в специализированных магазинах,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМСТЕР""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",0,31.12.2018,"ООО ""АМСТЕР"""
7827002952,4,1449000,86.23,Стоматологическая практика,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬТЕРНАТИВА""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",2174000,31.12.2018,"ООО ""АЛЬТЕРНАТИВА"""
7805338660,0,3171000,70.22,Консультирование по вопросам коммерческой деятельности и управления,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОРОБЕЙ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",1484000,31.12.2018,"ООО ""ВОРОБЕЙ"""
7827012260,5,36175000,42.21,"Строительство инженерных коммуникаций для водоснабжения и водоотведения, газоснабжения","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕМСТРОЙСВЯЗЬ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",37134000,31.12.2018,"ООО ""РЕМСТРОЙСВЯЗЬ"""
7843306845,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРОКУС-НЕВА""",,,,
7804384825,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТАЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""БРУСИЛОВ""",,,,
7827000190,2,1702000,85.42.1,Деятельность школ подготовки водителей автотранспортных средств,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕСТРОРЕЦКИЙ СПОРТИВНО-ТЕХНИЧЕСКИЙ КЛУБ ""В И К""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",1413000,31.12.2018,"ООО ""СЕСТРОРЕЦКИЙ СТК ""В И К"""
7817334148,,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЛ""",,,,
7827001701,3,2942000,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ХОЛДИНГОВАЯ КОМПАНИЯ ""РАКУРС""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",28249000,31.12.2018,"АО ""ХК ""РАКУРС"""
7843303259,4,48404000,61.10,Деятельность в области связи на базе проводных технологий,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИК ТЕЛЕКОМ""","САНКТ-ПЕТЕРБУРГ ГОРОД, ГОРОД СЕСТРОРЕЦК",48675000,31.12.2018,"ООО ""ОПТИК ТЕЛЕКОМ"""
